Property ID,Built Year,Property Name,Star Rating,Pincode,Property Type,Free WiFi,Entire Property,Latitude,Longitude,Distance from Center
1000487708,2023,Kashi Homestay - Beautiful Entire 2BHK Apartment,0,221002,Homestay,False,True,25.34171,82.9958,3.311086685090782
1000487859,2023,Pipewalas House,0,221001,Homestay,False,False,25.31363,83.01184,1.911268583809333
1000488058,2023,Buddha Stays,1,221002,Hotel,False,False,25.3184,82.99137,0.7230300455778675
1000488232,2023,Shree Nanda  Guest House,0,221007,Villa,False,False,25.37774,83.01949,7.777807966156474
1000488594,2023,Neehan | Entire 2BR Apartment near Ganges,3,221010,Holiday Home,False,True,25.29071,82.9953,2.38481666121877
1000488877,2023,Hotel O Flagship Adbhut Moment Hotel,3,221007,Hotel,False,False,25.3535,83.00256,4.710277458555193
1000489238,2023,Balaji Atithi Bhawan,1,221010,Hotel,False,False,25.29798,82.99977,1.7096574267358324
1000489274,2023,Hotel Ananda Kashi,3,221001,Hotel,False,False,25.32044,83.01399,2.315570163553768
1000489401,2023,HOTEL R S INN,3,221007,Hotel,False,False,25.35268,83.02453,5.5239784202727
1000489614,2023,Shri prabha Kashi,0,221010,Homestay,False,True,25.30964,82.99618,0.42419714473883696
1000489728,2023,Amma Ka Ghar,0,221010,Homestay,False,False,25.31076,82.99826,0.5568408713699431
1000489965,2023,Hotel Vedangam Varanasi,3,221001,Hotel,False,False,25.29997,82.99972,1.5075480548972824
1000490384,2023,Shivalay Paying Guest House,0,221010,Homestay,False,False,25.30899,82.99305,0.34031096176556197
1000490598,2023,Anaya Retreat,3,221010,Hotel,False,False,25.30378,82.97393,2.1175618565654157
1000490854,2023,SS Palace Stay,0,221011,BnB,False,False,25.26176,82.98166,5.704924501559925
1000491301,2023,Collection O Vairagi Villa Shi,3,221003,Hotel,False,False,25.35767,82.97456,5.397660329382883
1000491984,2023,Collection O Maharaja Resort,3,221112,Hotel,False,False,25.39561,83.06859,12.007160921331904
1000492454,2023,THE TRIANA,3,221010,Hotel,False,False,25.30153,82.97519,2.13062208759287
1000492464,2023,Super Hotel O Sankat Mochan Gandhi Nagar,3,281001,Hotel,False,False,25.28378,82.99809,3.1861299820732976
1000493120,2023,POOJA GUEST HOUSE,1,221010,Guest House,False,False,25.30855,82.99904,0.7289532102250492
1000493285,2023,The Roma Home Stay,3,221007,Homestay,False,False,25.37851,83.01669,7.767126855144418
1000493300,2023,Hotel Mahadev Inn,2,221010,Hotel,False,False,25.31181,83.00017,0.7305837138516393
1000493355,2023,Hotel O V Residency,3,221005,Hotel,False,False,25.28282,82.9838,3.3764636594296547
1000493885,2023,Raghuvanshi Paying Guest House,0,221001,Guest House,False,False,25.31197,83.01034,1.7524087104806143
1000494105,2023,The Mandirian,3,221106,Hotel,False,False,25.24919,82.95674,7.878829622098559
1000494124,2023,5 PETALS,0,221007,Guest House,False,False,25.36393,83.0262,6.669104689391019
1000494240,2023,HOTEL DAWAT,3,221006,Hotel,False,False,25.44469,82.85617,20.155559229316548
1000494265,2023,Kashi Anandam- Signature Collection by Eight Continents,4,221011,Resort,False,False,25.21362,82.95248,11.675294128002708
1000494318,2023,Rudra Inn | Bed & Breakfast,0,221010,Apartment,False,False,25.30868,83.00504,1.27584520377115
1000494528,2023,Dwell hub stays,0,221010,Homestay,False,True,25.31064,82.99108,0.2412850784830706
1000494807,2023,Mandakini Homestay,0,221010,Homestay,False,False,25.31163,82.9945,0.16675998485305055
1000494880,2023,Tripli Hotels Silver Shine,3,221010,Hotel,False,False,25.31108,82.98644,0.6588761623568609
1000495963,2023,HosteLaVie | Dorms & Terrace with Ganga View,0,221001,Hostel,False,False,25.29444,83.00601,2.359755390049988
1000496303,2023,Treebo Raj Palace,3,221103,Hotel,False,False,25.30323,82.97032,2.4731451714897497
1000496617,2023,Hotel Sarc Inn,3,221010,Hotel,False,False,25.30773,82.9908,0.5247398201264662
1000496945,2023,Devargh Residency | Entire 1BHK @Lanka,0,221005,Homestay,False,True,25.27253,83.01187,4.789934046213999
1000496993,2023,Orchid Petal Nandini Grand,3,221004,Hotel,False,False,25.28648,82.9701,3.652314081340564
1000497087,2023,Siddhivinayak Temple Guest House,0,221010,Hostel,False,False,25.30345,82.98742,1.1037113473372815
1000497242,2023,Silver Coin Varanasi,0,221002,Guest House,False,False,25.30882,83.00943,1.6992719231774494
1000497352,2023,Captain Villa  Heritage House,3,221001,Homestay,False,False,25.30054,83.00684,1.8971461485934433
1000497422,2023,FabHotel Siddhant,3,221007,Hotel,False,False,25.37856,83.02051,7.898910565997768
1000497515,2023,Shivraj Inn,0,221005,Guest House,False,False,25.29065,83.00495,2.6696344258315667
1000497680,2023,Kashi Residency & cafe,0,221005,Homestay,False,False,25.26978,82.97714,4.960066778891904
1000498017,2023,Hotel O Shivi,3,221001,Hotel,False,False,25.32417,83.00441,1.7759040626622211
1000498130,2023,Durgawati house,0,221008,Homestay,False,True,25.2747,83.03285,5.7768706371160405
1000498607,2023,Super Hotel O Samne Ghat,3,221005,Hotel,False,False,25.27426,83.01236,4.634662140476738
1000499099,2023,MY ROOMZ BANARAS,3,221005,Guest House,False,False,25.29643,82.99892,1.8388153913972056
1000499700,2023,Hotel Diamond Palace,3,221010,Hotel,False,False,25.3089,83.00404,1.1725866541277061
1000499977,2023,wells inn hotel,4,221005,Hotel,False,False,25.2842,83.00369,3.280802755539835
1000501022,2023,ARYA GUEST HOUSE,0,221001,Guest House,False,False,25.31029,83.00633,1.3633963004830831
1000501278,2023,Dharm Resort,3,221008,Resort,False,False,25.27359,83.02374,5.281646881389911
1000501372,2024,Ganga Putra Inn | Rooms & Dorms,0,221001,Hostel,False,False,25.30043,83.00586,1.8342188681766471
1000501479,2023,AQUARIUS HOTEL,3,221002,Hotel,False,False,25.3387,82.98103,3.1949695028657974
1000502235,2023,SUJATA HOTEL,3,221007,Hotel,False,False,25.37234,83.02701,7.529398442061096
1000502236,2023,ShreeJi Guest House @Dashaswamedh Ghat,0,221001,Homestay,False,False,25.3071,83.00753,1.5695398381527046
1000502929,2024,HOTEL OM VILLA,3,221010,Hotel,False,False,25.30911,82.99474,0.3750598314196101
1000502953,2023,Haven Homestay Varanasi,0,221001,Homestay,False,False,25.29482,83.00499,2.2682926118712228
1000503577,2023,Praneeta Paying Guest House,0,221005,Homestay,False,False,25.28489,83.00532,3.2674938917544085
1000503919,2023,The Kashi Inn Varanasi,0,221005,Homestay,False,False,25.28189,83.00564,3.589412525579557
1000504197,2023,Hotel Shilva Inn Varanasi,2,221001,Hotel,False,False,25.30882,83.00443,1.2126624106762054
1000504586,2023,Trilok Residency,0,221001,Guest House,False,False,25.3065,83.00867,1.7003997374123607
1000505170,2024,Neerja Guest House,0,221005,Guest House,False,False,25.28204,82.99464,3.341256109830753
1000505783,2024,The Hobo Homes | Rooms & Dorms,3,221007,Hostel,False,False,25.36017,83.02411,6.202147782737557
1000506498,2024,Charan Niwas,3,221005,Apartment,False,False,25.29165,83.00098,2.4089581251618823
1000506768,2024,Gayatri Kunj,0,221010,Homestay,False,False,25.29932,82.97938,1.962632032166802
1000507701,2024,Vindhyarama Paying Guest House,0,221005,Homestay,False,False,25.28884,83.00343,2.789007429466479
1000508153,2024,The Banaras Hotel,2,221001,Hotel,False,False,25.30876,83.00673,1.4368175560472154
1000508267,2024,PS RESIDENCY,2,221001,Hotel,False,False,25.31057,82.99651,0.39773531470611484
1000508717,2024,Vedic Villa Resort,3,221011,Resort,False,False,25.21387,82.968,11.20049556296646
1000508721,2024,Shambhu Guest House,0,221001,Guest House,False,False,25.30923,83.00575,1.3284938155158719
1000509217,2024,Dhaneshwari Homestay,0,221001,Apartment,False,False,25.3178,83.01936,2.7348569640172875
1000509787,2024,The Banaras Homestay,0,221003,Homestay,False,False,25.37934,82.97277,7.751353084453488
1000510200,2024,Anand Lok @Lanka,0,221005,Homestay,False,False,25.2861,82.98831,2.922028973751331
1000510205,2024,Madhuri Guest House,0,221010,Guest House,False,False,25.31037,82.99624,0.3835002557438607
1000510441,2024,Hotel Aanandwan Palace,3,221106,Hotel,False,False,25.31484,82.97301,2.023936176441091
1000510657,2024,JSR Kedar | Bed & Breakfast,0,221001,Homestay,False,False,25.29895,83.00739,2.059332725701423
1000510744,2024,SHIV KASHI DORMITORY,0,221001,Hostel,False,False,25.30813,83.001,0.9228424625108074
1000511019,2024,FabHotel Deepak Palace,3,221005,Hotel,False,False,25.28882,83.00302,2.775704894893951
1000511231,2024,Vrindavan Home Stay and Tourist Services(LLP),0,221003,Homestay,False,False,25.38405,82.96941,8.34719869392896
1000511287,2024,Shree Madhvam Hostel,0,221001,Hostel,False,False,25.3132,83.00297,1.019635987164757
1000511294,2024,Paridhi | Entire 4BHK Apartment,0,221002,Apartment,False,True,25.34621,82.97726,4.111310520921002
1000511430,2024,The Mid City Home,0,221001,Homestay,False,False,25.30953,83.00328,1.0796597976316475
1000511436,2024,Shiv Shakti Paying Guest House,0,221001,Guest House,False,False,25.31197,83.01093,1.811714476396884
1000511591,2024,G.S. Home Stay,3,221001,Homestay,False,True,25.30962,83.00367,1.1151028131165082
1000512037,2024,KumarP Guest House Assi Ghat,0,221005,BnB,False,False,25.28783,83.00382,2.907801518729028
1000512053,2024,Hotel Vinayak Plaza,3,221010,Hotel,False,False,25.2837,82.99799,3.1932819131726573
1000512341,2024,Rama Inn Guest House,0,221002,Guest House,False,False,25.32454,82.98881,1.4488230723249251
1000512513,2024,Stay In Kaashvi | Bed & Breakfast,0,221002,Homestay,False,False,25.33796,82.9775,3.2710579590993585
1000512581,2024,Hotel O Kashi Inn,3,221005,Hotel,False,False,25.28182,83.00575,3.6006362479401237
1000512888,2024,Smriti Bhawan Resort & Lawn,2,221007,Guest House,False,False,25.35001,83.01208,4.6402476639710155
1000513020,2024,Super Hotel O SHIVA VALLEY HOTEL,3,221001,Hotel,False,False,25.27692,83.01219,4.3606569653436855
1000513028,2024,The White Canyon Hotel,0,221010,Guest House,False,False,25.30759,83.00266,1.0985958106676696
1000513040,2024,Hotel Shankara Residency,3,221005,Hotel,False,False,25.28048,83.00243,3.6383975575779033
1000513329,2024,ATITHYAM HOTEL,3,221005,Hotel,False,False,25.24729,82.96983,7.565330288514339
1000513460,2024,Shri Niwaas Guest House,0,221010,Guest House,False,False,25.30883,82.99466,0.3988496505562423
1000513502,2024,Mishra Guesthouse And Homestay,0,221007,Homestay,False,False,25.37489,83.0233,7.626100517596342
1000513692,2024,Hotel Chitrakoot,2,221007,Hotel,False,False,25.35298,83.0076,4.785024842834731
1000513905,2024,Comfort Kashi | Entire 3BR Apartment,0,221010,Apartment,False,True,25.29796,82.9773,2.2170287456945488
1000513913,2024,Vaaranya Woodhouse | Entire 1BHK Apartment,0,221003,Apartment,False,True,25.38335,82.96936,8.274007968593734
1000514950,2024,Hotel Leela Palace,3,221311,Hotel,False,False,25.25896,82.91267,9.99623373695875
1000515032,2024,Shiv kashi Home Stay,0,221004,Homestay,False,True,25.27357,82.96422,5.159789111319517
1000515035,2024,FabHotel Hari Kunj 900 m from Kashi Vishwanath Temple,3,221001,Hotel,False,False,25.30928,83.00006,0.7821488411051062
1000515268,2024,Shree Vishwa Ganga Homestay,0,221010,Homestay,False,False,25.30855,82.99904,0.7289532102250492
1000515724,2024,Hotel Omkar International,3,221010,Hotel,False,False,25.30931,82.99167,0.32882682621924353
1000516280,2024,Banaras Comfort Home Stay,0,221010,Apartment,False,False,25.3131,82.9807,1.2325689177032302
1000516418,2024,Dev Residency A Unit OF The Elegance,3,221005,Hotel,False,False,25.28209,82.99559,3.3420542074295585
1000516832,2024,Preetis Nest,0,221001,Apartment,False,True,25.29988,83.00036,1.5465924777654534
1000517025,2024,HOTEL PRAKASH,0,221001,Guest House,False,False,25.31067,82.99603,0.34933956813708583
1000517158,2024,Shri Dhara Heaven,3,221001,Hotel,False,False,25.31034,83.00311,1.0430696070932066
1000517407,2024,Heritage Haveli- A Luxury Homestay,3,221001,Homestay,False,False,25.32275,82.99886,1.3320158462829064
1000517442,2024,Hotel O Amantran Residency,3,221005,Hotel,False,False,25.27361,82.96469,5.129821022208094
1000517491,2024,SPOT ON Sai P Guest House,2,221010,Hotel,False,False,25.33463,83.00345,2.7254845101631817
1000517563,2024,Hotel Marine,3,221003,Hotel,False,False,25.38309,82.97641,8.071606864555537
1000518046,2024,Hotel VK Grand,1,221010,Hotel,False,False,25.30826,82.99834,0.6896989379451292
1000518283,2024,StayVista at The Ganga House,5,221001,Villa,False,True,25.31877,83.0232,3.1353853343741576
1000518387,2024,Shanti Residency,3,221010,Guest House,False,False,25.29383,82.99889,2.1131326426395667
1000519090,2024,Prestige Inn,2,221005,Hotel,False,False,25.26195,82.98154,5.686630287023916
1000519106,2024,Niketan Boutique Stay,0,221002,Apartment,False,False,25.33912,82.98096,3.2409355749996367
1000519161,2024,Kashi Vishram Palace,3,221001,Homestay,False,False,25.30985,83.006,1.3386400809795223
1000519211,2024,Hotel RIZ Varanasi,3,221002,Hotel,False,False,25.33728,82.98317,2.9714723767823186
1000519237,2024,Grootstays | Entire 3BR Apartment,0,221001,Apartment,False,True,25.34462,82.9813,3.8050955594193483
1000519463,2024,Banaras Cottage,0,221103,Cottage,False,False,25.30169,82.96638,2.9046550601761822
1000520044,2024,ZoomStay Service Apartments,0,221002,Apartment,False,True,25.34294,82.97295,3.977787556686707
1000520087,2024,Dhaneshwari Luxury Homestay,0,221001,Homestay,False,False,25.31707,83.01636,2.422706209353229
1000520168,2024,Hotel The Urban Villa,3,221010,Hotel,False,False,25.30471,82.97927,1.5952421451202488
1000520762,2024,Vrinda Garden,0,221010,Homestay,False,False,25.31037,83.00292,1.0236825476115425
1000520768,2024,Satshree Kothi Guest House,0,221001,Guest House,False,False,25.31809,83.01382,2.206899886739526
1000520909,2024,"KASHI INN, Varanasi",0,221001,Guest House,False,False,25.33131,83.04017,5.2110325832529005
1000520923,2024,"Krishna Vatika, Varanasi",2,221101,Guest House,False,False,25.48647,82.82803,25.503706442474613
1000521126,2024,Vista Inn,3,221001,Hotel,False,False,25.34164,82.99678,3.313457038280501
1000521151,2024,Hotel O Aanandwan Palace,3,123456,Hotel,False,False,25.31508,82.9667,2.655737252596028
1000521581,2024,Palm Villa | A Lavish Stay,0,221002,Villa,False,False,25.34762,82.99365,3.9561595710647146
1000521610,2024,Golden Lotus Varanasi,0,221002,Hotel,False,False,25.34386,82.99228,3.5379219133661786
1000521863,2024,Akay Guest House,0,221010,Guest House,False,False,25.31389,82.9907,0.3019337532306591
1000523453,2024,Krishna Homestay,3,221010,Homestay,False,False,25.31218,82.99096,0.19623083065034386
1000523612,2024,Kashi Homestay Sigra,0,221010,Homestay,False,False,25.31188,82.98869,0.4242686617556171
1000523681,2024,Happy Homes Homestay,0,221010,BnB,False,False,25.29954,82.97337,2.40650943943762
1000524024,2024,Hotel Mangal Murti,0,221001,Guest House,False,False,25.30876,83.00673,1.4368175560472154
1000524096,2024,Super Hotel O Varanasi Near Banaras Junction,3,221103,Hotel,False,False,25.29431,82.95994,3.8565491773304075
1000524194,2024,Sada Shiv Guest House Near Kashi vishwanath temple & ganga river,0,221001,Guest House,False,False,25.30677,83.00272,1.1478186351090092
1000524226,2024,Family Friendly Stay,0,221001,Homestay,False,False,25.3227,83.01129,2.1948452931064057
1000524279,2024,R K Guest House,3,221001,Hotel,False,False,25.31765,82.97392,2.007579133780068
1000524503,2024,Janki Kunj HomeStay Villa Varanasi,0,221002,Villa,False,True,25.3513,82.98043,4.541206962486361
1000524644,2024,Aagam,0,221010,Homestay,False,False,25.30036,82.99445,1.3088452757342106
1000525132,2024,Via Ganga Inn Near Assi Ghat,3,221001,Hotel,False,False,25.29099,83.00444,2.612843733852572
1000525470,2024,Indu residency,0,221010,Apartment,False,True,25.30057,82.98628,1.4396535374517752
1000525949,2024,Divine Kashi Luxury Homestay,0,221003,Homestay,False,False,25.35865,82.95293,6.556982593550058
1000526344,2024,FabExpress JP Villa,3,221007,Hotel,False,False,25.37689,82.97649,7.396462232823215
1000532095,2024,KASHYAAM INN,3,221010,Hotel,False,False,25.31171,82.98357,0.9392698895222621
1000532511,2024,Radhe Krishna Homestay,0,221001,Homestay,False,False,25.3107,83.0057,1.2946866634296104
1000532519,2024,The Banaras Inn,0,221001,Homestay,False,False,25.31759,82.99017,0.6748778039114862
1000533450,2024,HOTEL LAXMI PALACE,2,221002,Hotel,False,False,25.32633,82.99342,1.5889520573013367
1000534984,2024,Nath Palace,3,221106,Hotel,False,False,25.25765,82.96178,6.810390607775742
1000535574,2024,Hotel Archana By BookingCare,3,221106,Hotel,False,False,25.31765,82.97392,2.007579133780068
1000535696,2024,Ayurveda bhavan Homestay,0,221001,Homestay,False,False,25.31641,83.01878,2.6455713008352415
1000535705,2024,Kashidhya @Namoghat,0,221010,Apartment,False,True,25.32755,83.0275,3.8809090821423458
1000536639,2024,GRS Palace,3,221103,Hotel,False,False,25.31735,83.00995,1.8117617893324665
1000536808,2024,Vivah Vishram Bhawan,0,221010,Lodge,False,False,25.30841,82.99802,0.6540724898843993
1000537346,2024,Hotel O Pramod Garden,3,221007,Hotel,False,False,25.36611,83.03758,7.502893620289451
1000537635,2024,Glory Ace Home Stay,0,221010,BnB,False,False,25.3037,82.98901,1.0074912382267496
1000537800,2024,Hotel Aastha Inn,2,221001,Hotel,False,False,25.32058,83.01817,2.710808881272825
1000538347,2024,Nilay House Varanasi | A Boutique Stay,0,221005,Homestay,False,False,25.28791,83.00461,2.930536905500273
1000538353,2024,Moon High Stays | A Luxury Stay,3,221001,Homestay,False,False,25.32222,83.01936,2.889543738021227
1000539068,2024,Hotel Ayushman inn,2,221002,Hotel,False,False,25.34753,82.96843,4.649543036180892
1000539119,2024,Shivay inn,0,221001,Homestay,False,False,25.32755,83.02604,3.749996781139947
1000539150,2024,Sri Shyam Villas,3,221010,Hotel,False,False,25.31116,82.99425,0.1672644312162555
1000539194,2024,Sunrise Meadows,2,221005,Hotel,False,False,25.28243,83.00377,3.4696986123395854
1000539256,2024,Narayan Palace Luxury Homestay,3,221001,Homestay,False,False,25.30953,83.00328,1.0796597976316475
1000539321,2024,Prakash Residency,2,221001,Hotel,False,False,25.30833,83.00176,0.9812723568780811
1000539584,2024,Baba Paying Guest House by GRB,0,221106,Homestay,False,False,25.29404,82.97552,2.6578920560964754
1000539683,2024,Sri Madhav-Affordable AC rooms-Near Sankat Mochan,0,221005,Homestay,False,False,25.29421,82.99854,2.0627254247038773
1000539876,2024,Homely Comfort in the City center at Raj Homestay,0,221001,Homestay,False,True,25.31659,83.00298,1.1315250053336454
1000539930,2024,Super Hotel O B.G.P.G House,3,221005,Hotel,False,False,25.28255,82.98344,3.415279302976324
1000540145,2024,Shivoham in,3,221001,Hotel,False,False,25.29649,83.00393,2.0544220511176294
1000540301,2024,StayVista at Arcadian Manor,5,221108,Farm House,False,True,25.29748,82.95077,4.534977065526632
1000540736,2024,KASHI NIWAS,3,221001,Hotel,False,False,25.31106,83.0077,1.4910723036543143
1000540795,2024,New imperial homestay,0,221010,Homestay,False,False,25.3094,83.00069,0.8359450939361724
1000541124,2024,Shri Ram Villa,0,221010,Homestay,False,False,25.28909,82.99085,2.5611440484804953
1000541615,2024,Shri Bholenath Atithi Bhawan,0,221010,Guest House,False,False,25.31758,83.00442,1.310621948287641
1000541748,2024,@homes,0,221010,Apartment,False,True,25.30617,82.99138,0.6713512081622061
1000541785,2024,Shri Rameshwaram Homestay,0,221001,Homestay,False,False,25.30747,83.00761,1.5631948314897708
1000542382,2024,Aparajita Nidhi Homestay,0,221005,Apartment,False,False,25.28393,83.00544,3.3708884755677473
1000542397,2024,The Corner House,0,221002,Homestay,False,True,25.32413,82.99538,1.3662930981535881
1000542403,2024,The Corner House / Rooms,0,221002,Homestay,False,False,25.32415,82.9954,1.3688465541131263
1000542610,2024,G.K .Hotel,3,221105,Hotel,False,False,25.4128,82.88388,15.668965808392148
1000542616,2024,Raj Villa Homestay,0,221002,Homestay,False,False,25.32354,82.99283,1.2779035433369146
1000542652,2024,Samridhi Homestay | Tulsi Ghat,0,221001,Homestay,False,False,25.29088,83.00512,2.6547261311895483
1000542959,2024,Usha Residency 2BHK,0,221005,Homestay,False,False,25.26992,83.01054,5.008626612860837
1000543018,2024,SHREE SHIVAY NAMASTUBHYAM HOTEL,3,221010,Hotel,False,False,25.30643,82.98759,0.8220914501520091
1000543167,2024,Usha Residency 3BHK Flat,0,221005,Homestay,False,True,25.26987,83.01055,5.014182531249305
1000543340,2024,Sitaram P Guest House,0,221001,Homestay,False,False,25.32067,83.01287,2.2239076162386286
1000543504,2024,VIMOKSHA RESIDENCE,2,221001,Hotel,False,False,25.30868,83.0017,0.9599646148132468
1000543591,2024,TRIDEV INN,0,221010,Homestay,False,False,25.29868,82.9744,2.381278182967153
1000544089,2024,Hotel Divyanshi Inn,3,221001,Hotel,False,False,25.32028,83.02538,3.39001439222253
1000544220,2024,Hotel Green Park Varanasi,0,232101,Guest House,False,False,25.29725,83.03658,4.688501538719513
1000544377,2024,The Banaras Guest House,0,221001,Guest House,False,False,25.30771,82.99676,0.61861131421091
1000544584,2024,The Commune Kashi | Entire 2BHK Apartment,0,221001,Apartment,False,True,25.31901,83.00719,1.6311335417685922
1000544615,2024,KAC,3,221007,Hotel,False,False,25.38337,82.97374,8.161204566711136
1000544879,2024,Kashika In Home Stay,0,221010,Homestay,False,False,25.30913,82.97838,1.495838957446002
1000545236,2024,Raahee homestay,0,221005,Homestay,False,True,25.28788,82.99847,2.7449112688312214
1000545286,2024,Triveni International,3,221005,Hotel,False,False,25.28697,83.00406,3.0054974554785723
1000545795,2024,Mangalam Homestay,0,221010,Homestay,False,True,25.30448,82.99301,0.8415590928547887
1000546041,2024,Sri Namami Gange Near Ghats,0,221005,Homestay,False,False,25.29045,83.00396,2.646165709332289
1000546345,2024,BuddhaInn | Enchanted 4BHK Garden Villa,0,221007,Villa,False,True,25.37156,83.02522,7.371285727438006
1000546542,2024,Hotel Sea Esta,2,221001,Hotel,False,False,25.3215,82.99765,1.1541260817697865
1000546901,2024,Hotel Shree Radha Krishna,3,221010,Hotel,False,False,25.30912,83.00223,0.9921191624371192
1000547010,2024,KASHIKA HOMES 2 BHK,0,221010,Homestay,False,True,25.3116,82.98065,1.233041938555454
1000547125,2024,Hotel Shivganga Grand,3,221001,Hotel,False,False,25.31369,82.9995,0.6874494870786807
1000547266,2024,StayVista at Serenity By The Ganges,0,221011,Villa,False,True,25.25132,83.02489,7.4792301148613465
1000547274,2024,StayVista at Ivy @ Serenity by the Ganges,0,221011,Villa,False,True,25.25132,83.02489,7.4792301148613465
1000547286,2024,StayVista at Bay @ Serenity by the Ganges,0,221011,Villa,False,True,25.25132,83.02489,7.4792301148613465
1000547645,2024,Shankar Vilaas | A Boutique Stay,0,221010,Homestay,False,False,25.30817,82.98253,1.1286829488191354
1000547951,2024,Shree Balaji Paying Guest House,0,221001,Homestay,False,False,25.29906,83.00491,1.8819112846228274
1000547953,2024,The Residency,0,221002,Apart-hotel,False,False,25.3386,82.97817,3.3031724640143962
1000548164,2024,Narayan Palace | Entire 3BHK Apartment,0,221001,Homestay,False,True,25.30953,83.00328,1.0796597976316475
1000549447,2024,Shivansh Venktesh Vilas,0,221001,Homestay,False,False,25.3163,83.01136,1.914200132155818
1000549503,2024,Shri Kailash Pati Guest House,0,221001,Guest House,False,False,25.31149,83.01057,1.7765931968595121
1000549603,2024,Harisharanam(2 BHK),0,221002,Homestay,False,True,25.3255,82.99518,1.5131744105256542
1000549607,2024,KASHIKA HOMES AC ROOMS,0,221010,Homestay,False,False,25.31158,82.98065,1.2331338376586247
1000549789,2024,Indigo Stays  Luxury 2BHK Bliss,0,221010,Apartment,False,True,25.29574,82.99778,1.8783490974284818
1000549973,2024,Ganga seva ashram,0,221005,Homestay,False,False,25.27977,83.00426,3.766237430164732
1000550195,2024,Rani Villa Family HomeStay,0,221005,Villa,False,True,25.28152,83.00533,3.617000599904624
1000550609,2024,Kunal Guest House Varanasi,0,221002,Homestay,False,False,25.34331,83.01865,4.3334134931931
1000550772,2024,The Mudra hotel,4,221002,Hotel,False,False,25.36036,83.01998,6.021814155879051
1000550776,2024,Laxmi Villas,0,221002,Homestay,False,False,25.32992,82.99518,2.0003967824871274
1000550828,2024,Home style harmony,0,221106,Apartment,False,True,25.31161,82.95701,3.608647491433911
1000551005,2024,Raj Homestay Villa,0,221010,Homestay,False,False,25.31489,82.98907,0.49861274837500075
1000551259,2024,Kartik | Entire 3BHK Homey Apartment,0,221007,Apartment,False,True,25.35493,83.01489,5.2552684517954535
1000551713,2024,Quality Inn City Centre Varanasi,4,221010,Hotel,False,False,25.30918,82.988,0.5873261677418449
1000551755,2024,"Agrawal's Home Stay | Luxurious, 2BHK",0,221008,Apartment,False,True,25.26863,83.03966,6.7381206996413985
1000551820,2024,Varuna Palace | Near Mandir & Ghat's by GRB,0,221002,Homestay,False,False,25.33674,82.99725,2.7801407067836346
1000551924,2024,Aaradhya | Entire 2BHK Holiday Home,0,221007,Homestay,False,True,25.36072,82.99983,5.456650114119161
1000551973,2024,Krishna Deluxe Stay,0,221005,Homestay,False,False,25.29009,82.9915,2.4456816858839168
1000552640,2024,Bebi Palace Varanasi,0,221001,Homestay,False,False,25.30755,83.00926,1.718252139823405
1000553524,2024,Hotel Medwin Kashi Dham,3,221001,Hotel,False,False,25.32065,83.01292,2.227487694634322
1000553677,2024,Super Collection O Karaudi Marg Chittaipur Varanasi,3,221011,Hotel,False,False,25.26983,82.97358,5.080630483594016
1000553837,2024,Urmila's HomeStay,0,221003,Homestay,False,False,25.36236,82.9686,6.1045281686468895
1000554338,2024,Raahi | Entire 4BHK Near Kashi Vishwanath,0,221001,Apartment,False,True,25.30918,83.00474,1.2314932336809836
1000554666,2024,Hey Madhav Homestay,0,221007,Homestay,False,True,25.35257,83.01459,5.00518700305582
1000554741,2024,Tirtha,2,221005,Guest House,False,False,25.28502,83.00768,3.3522903518383296
1000554804,2024,Nilambar | Entire 3BR Apartment,0,221003,Apartment,False,True,25.35179,82.95888,5.587814173166268
1000554808,2024,Raktambar | Entire 3BR Apartment,0,221003,Apartment,False,True,25.35179,82.95888,5.587814173166268
1000554810,2024,BlueTique | Entire 4BHK Apartment,0,221002,Apartment,False,True,25.34581,82.98846,3.7806991048151377
1000554819,2024,Comfort Cottage,0,221106,Homestay,False,False,25.28686,82.97524,3.3163950266334266
1000554928,2024,Shreeniti Stay,0,221001,Apartment,False,False,25.30163,82.99626,1.206449445114203
1000555059,2024,Kashi Shree,0,221010,Homestay,False,False,25.31358,83.00169,0.8991779318841147
1000555141,2024,Aryan Home Stay,0,221108,Homestay,False,False,25.29253,82.95131,4.711258097459078
1000555339,2024,Grace | Entire Lovely 3BHK Fully Furnished,0,221010,Apartment,False,True,25.30163,82.99626,1.206449445114203
1000555696,2024,Konamae | Entire 3BHK Apartment,0,221002,Apartment,False,True,25.34581,82.98846,3.7806991048151377
1000555809,2024,HOTEL AMBASSADOR,2,221005,Hotel,False,False,25.28087,83.00275,3.6052745748036488
1000555989,2024,Abhinandan Guest House,3,221001,Guest House,False,False,25.30673,83.00691,1.5267884248489603
1000556000,2024,Hotel Mantavya,3,221004,Hotel,False,False,25.28783,82.96941,3.5820684383956505
1000556045,2024,Shiv Kashi Lawn And Guest House,0,221003,Guest House,False,False,25.38705,82.97028,8.644259082036537
1000556352,2024,SHREE JI STAY,0,221010,Apartment,False,False,25.30701,82.98,1.4131651923751871
1000556431,2024,Hotel O R B Palace,3,221002,Hotel,False,False,25.3229,82.98624,1.3802888464471166
1000556688,2024,Hotel Varuna Grand,3,221002,Hotel,False,False,25.34103,82.96601,4.206372927246566
1000556910,2024,TAG Homestay,0,221010,Homestay,False,True,25.30654,82.97739,1.6756893325714535
